Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3470,IT,47,116715,14,35,49,No
3471,Finance,35,118409,6,31,62,No
3472,Sales,28,63057,17,45,54,No
3473,Finance,52,25597,2,48,93,No
3474,HR,45,82988,8,34,51,No
3475,Finance,52,119655,4,33,82,No
3476,HR,50,40025,10,43,56,No
3477,Finance,53,32145,7,56,57,Yes
3478,IT,38,80797,4,35,53,Yes
3479,Marketing,35,66723,16,37,56,Yes
3480,IT,57,98230,14,53,54,No
3481,IT,45,29830,16,32,51,No
3482,Marketing,48,48930,9,33,98,No
3483,Marketing,46,48752,4,30,55,No
3484,Sales,53,101025,6,31,71,No
3485,Sales,39,106304,1,42,62,No
3486,IT,39,87040,7,38,77,Yes
3487,IT,58,92696,1,41,73,No
3488,HR,47,89648,19,39,73,Yes
3489,HR,30,80030,8,39,55,Yes
3490,Sales,56,81815,3,47,73,Yes
3491,Sales,29,110669,1,41,79,Yes
3492,HR,41,60690,1,51,46,Yes
3493,HR,43,113406,7,59,72,No
3494,Finance,40,115032,13,45,43,Yes
3495,Finance,51,82923,1,52,82,No
3496,HR,49,61572,16,35,91,Yes
3497,Finance,56,79030,14,53,46,Yes
3498,Marketing,32,92904,4,54,57,No
3499,Sales,52,54203,12,53,43,No
3500,Sales,57,102088,12,50,88,No
3501,HR,51,30608,17,53,50,No
3502,IT,44,70667,15,39,82,No
3503,HR,40,80547,10,44,59,No
3504,Finance,33,47485,3,55,50,No
3505,IT,36,34862,12,38,54,No
3506,Finance,52,100948,1,59,85,Yes
3507,Marketing,58,111890,1,53,56,No
3508,Finance,58,96880,10,31,73,No
3509,Marketing,36,82560,18,47,89,No
3510,Marketing,50,108529,15,41,87,No
3511,Finance,47,119218,2,32,51,Yes
3512,Finance,23,53415,17,36,81,No
3513,Marketing,41,89523,8,38,67,Yes
3514,IT,36,44323,9,37,87,No
3515,Marketing,25,78214,11,54,74,Yes
3516,Sales,43,42997,6,35,47,Yes
3517,Marketing,59,82003,14,30,66,No
3518,IT,44,28679,1,43,61,No
3519,Sales,47,65308,7,45,93,Yes
3520,HR,32,100024,9,57,96,No
3521,HR,49,64842,11,45,63,Yes
3522,IT,23,90408,16,33,41,Yes
3523,Marketing,29,94532,19,58,70,Yes
3524,Finance,50,78938,2,35,61,No
3525,IT,32,30695,15,44,40,No
3526,Sales,58,83499,3,57,53,No
3527,Sales,39,48382,4,51,64,No
3528,HR,35,39235,7,37,75,Yes
3529,Sales,31,87223,12,30,75,No
3530,IT,56,27366,4,42,80,No
3531,Sales,30,52467,10,56,42,Yes
3532,IT,56,84316,6,47,44,No
3533,Finance,32,31764,14,47,40,No
3534,HR,33,115896,3,42,93,No
3535,Sales,24,86836,17,51,58,No
3536,IT,35,56923,11,59,72,No
3537,Marketing,49,41292,10,43,81,No
3538,HR,32,26614,10,40,93,No
3539,Finance,46,45939,10,36,69,Yes
3540,IT,42,43800,3,47,51,No
3541,Finance,31,81440,15,50,49,Yes
3542,Finance,36,48246,17,51,73,Yes
3543,Sales,40,77805,18,33,55,No
3544,Sales,43,74648,19,46,79,No
3545,IT,42,81851,19,48,85,No
3546,Marketing,53,56688,12,43,68,No
3547,IT,44,118498,5,39,54,Yes
3548,Marketing,34,54764,16,54,87,No
3549,Finance,26,57470,15,58,50,Yes
3550,HR,25,63501,15,35,83,No
3551,IT,49,82207,6,47,73,No
3552,IT,35,87157,12,54,75,Yes
3553,Marketing,29,28216,2,33,69,No
3554,Finance,30,47072,9,40,74,No
3555,Finance,56,118778,4,42,48,No
3556,Marketing,58,62132,5,37,57,No
3557,Finance,42,42861,8,39,58,Yes
3558,Sales,39,89186,10,52,78,Yes
3559,HR,54,29960,7,57,43,Yes
3560,IT,29,43781,14,40,45,Yes
3561,HR,38,56126,5,32,90,No
3562,IT,52,47578,16,44,72,No
3563,Sales,55,42883,15,37,71,No
3564,Finance,27,54782,5,49,55,No
3565,Marketing,43,81387,3,47,50,No
3566,Sales,35,41979,10,56,61,No
3567,HR,24,58746,5,50,75,No
3568,Marketing,33,91266,15,30,89,No
3569,Finance,57,25056,18,58,62,No
3570,Sales,33,56457,8,53,65,Yes
3571,Marketing,23,27243,2,59,99,No
3572,Sales,23,80031,8,37,70,Yes
3573,Sales,36,26701,8,32,68,No
3574,Finance,44,81381,4,30,44,No
3575,IT,50,75438,19,49,93,Yes
3576,Marketing,38,98839,18,54,77,No
3577,Finance,53,105636,1,45,64,No
3578,Sales,28,91483,15,38,99,No
3579,Finance,51,45505,18,46,73,No
3580,IT,49,31553,12,56,51,Yes
3581,Marketing,35,58525,1,45,61,No
3582,IT,51,105402,7,52,48,No
3583,HR,38,69348,19,35,99,Yes
3584,Marketing,53,96187,1,59,59,No
3585,IT,27,32273,7,52,68,No
3586,Sales,45,89236,2,36,83,Yes
3587,Marketing,27,100569,7,53,68,No
3588,Marketing,48,28535,19,45,84,Yes
3589,Finance,39,43677,13,37,66,No
3590,Sales,45,108024,5,39,93,No
3591,HR,58,25908,19,43,94,Yes
3592,IT,45,95153,1,40,56,No
3593,Finance,59,113989,1,31,44,Yes
3594,IT,55,60079,18,41,91,No
3595,HR,36,106556,1,57,84,No
3596,HR,32,74323,5,57,52,No
3597,Marketing,43,70320,9,49,81,Yes
3598,HR,45,117098,12,49,54,No
3599,IT,22,114909,9,42,54,No
3600,Sales,39,71105,18,44,57,No
3601,Sales,33,55164,11,56,89,No
3602,Marketing,49,26885,1,55,41,Yes
3603,IT,28,82819,19,41,62,No
3604,IT,44,26049,10,42,82,No
3605,HR,42,78281,2,37,52,No
3606,IT,55,68271,7,45,82,No
3607,Finance,32,91697,2,59,43,No
3608,HR,43,91351,19,58,86,Yes
3609,Finance,56,61534,6,58,93,Yes
3610,Marketing,50,118034,10,32,94,Yes
3611,Sales,49,83097,9,57,64,Yes
3612,Marketing,39,78813,8,58,50,No
3613,Sales,35,50037,11,42,89,No
3614,Marketing,39,61007,9,41,87,No
3615,IT,49,104478,9,48,81,No
3616,Finance,45,52278,8,58,51,No
3617,Sales,29,33272,15,31,52,No
3618,HR,29,82183,2,30,48,No
3619,Finance,25,63294,1,37,98,No
3620,HR,48,98277,9,59,92,No
3621,Finance,57,87509,9,38,84,Yes
3622,Finance,26,29694,13,54,77,Yes
3623,Marketing,54,83150,8,56,45,No
3624,Sales,55,92470,5,37,82,No
3625,Sales,51,46556,3,50,90,No
3626,Finance,29,89471,4,46,98,No
3627,IT,47,74855,17,38,82,No
3628,IT,58,74086,16,35,49,No
3629,HR,55,43907,16,57,62,No
3630,HR,28,96695,3,44,54,No
3631,Marketing,49,73487,6,52,84,Yes
3632,Finance,49,54158,1,53,62,No
3633,HR,35,45293,16,42,79,Yes
3634,HR,59,70761,15,50,76,No
3635,Finance,25,58387,7,51,73,No
3636,Marketing,39,65750,2,41,55,No
3637,HR,46,93602,10,42,84,No
3638,Marketing,28,46256,15,36,90,No
3639,Sales,59,30594,6,52,80,No
3640,Marketing,49,27460,2,47,86,No
3641,IT,26,97356,17,43,71,No
3642,IT,24,79698,1,40,77,No
3643,Marketing,52,41191,1,57,79,No
3644,IT,41,109631,4,43,95,Yes
3645,Sales,40,35529,16,46,85,Yes
3646,Finance,32,57175,8,53,44,No
3647,IT,24,42675,1,50,56,No
3648,IT,44,68158,19,55,61,No
3649,Marketing,28,71798,11,31,78,No
3650,Sales,44,95910,17,48,80,No
3651,Finance,28,50976,10,45,87,No
3652,Marketing,55,88116,12,51,57,No
3653,Marketing,40,103678,9,39,67,No
3654,Sales,30,87821,7,51,52,No
3655,Finance,39,37204,12,37,89,No
3656,Sales,46,80665,15,50,81,Yes
3657,Finance,35,32394,8,34,40,Yes
3658,Sales,46,89814,17,36,92,No
3659,Marketing,40,58593,5,55,89,No
3660,Marketing,36,66964,14,42,58,No
3661,HR,37,102188,2,45,73,No
3662,IT,48,78365,16,59,98,No
3663,Sales,31,25443,17,34,43,No
3664,HR,25,114439,3,45,82,No
3665,IT,40,53180,1,44,42,Yes
3666,Sales,49,73791,18,38,80,Yes
3667,Finance,42,111655,18,51,49,No
3668,IT,35,100899,4,52,67,No
3669,Marketing,54,68665,15,41,73,No
3670,HR,31,28465,19,37,78,No
3671,IT,40,93247,19,42,86,No
3672,IT,51,76559,10,34,98,No
3673,Marketing,43,50198,5,43,58,No
3674,Sales,24,79740,19,45,81,No
3675,Finance,58,47488,11,40,95,Yes
3676,Marketing,39,63515,7,49,91,No
3677,Finance,32,114144,5,41,85,No
3678,Sales,23,52898,12,44,75,No
3679,IT,33,26919,19,53,96,No
3680,Finance,27,75070,15,41,82,No
3681,HR,50,87613,12,55,42,No
3682,HR,51,111135,4,38,62,No
3683,Marketing,23,107501,12,30,56,No
3684,Sales,30,72003,18,32,46,Yes
3685,Marketing,23,73478,17,41,65,No
3686,Marketing,50,39434,19,49,82,No
3687,Marketing,54,71246,16,42,57,No
3688,HR,31,61649,11,52,99,No
3689,HR,55,84030,2,35,85,Yes
3690,Marketing,29,78061,16,39,85,No
3691,HR,58,26999,1,39,45,No
3692,Sales,54,39849,17,45,70,Yes
3693,Marketing,27,101439,18,56,68,Yes
3694,HR,40,77800,13,30,48,Yes
3695,Finance,53,30445,5,45,93,No
3696,Marketing,48,43040,6,33,74,Yes
3697,Marketing,22,89315,1,35,56,Yes
3698,Sales,54,25246,10,48,99,Yes
3699,IT,53,56153,5,31,51,No
3700,IT,26,30212,1,47,75,No
3701,Sales,38,28339,11,39,91,No
3702,Sales,29,113678,7,57,87,No
3703,Sales,55,81238,18,57,63,Yes
3704,IT,30,44394,10,33,49,No
3705,Sales,44,78871,15,58,97,No
3706,HR,56,102722,4,30,69,Yes
3707,Marketing,28,59607,16,44,68,No
3708,Marketing,36,77055,15,39,78,Yes
3709,Finance,41,29395,15,47,49,Yes
3710,Finance,46,40290,12,45,78,No
3711,Marketing,24,112687,8,42,94,No
3712,HR,45,90078,8,55,67,Yes
3713,IT,55,28691,18,44,57,No
3714,IT,43,32470,6,31,80,No
3715,HR,32,28841,5,49,93,No
3716,IT,29,88197,2,33,89,No
3717,Sales,56,80773,12,30,56,No
3718,Marketing,59,42776,4,36,50,No
3719,Marketing,29,96596,13,52,40,No
3720,HR,58,52584,17,55,56,Yes
3721,IT,48,29300,16,40,75,No
3722,Finance,49,28338,9,55,75,No
3723,Finance,55,87601,1,39,85,Yes
3724,IT,53,30487,15,30,99,No
3725,Finance,36,61282,12,40,48,Yes
3726,HR,38,101816,5,53,84,No
3727,HR,54,53804,18,39,99,Yes
3728,IT,37,34915,2,43,67,No
3729,Finance,50,36158,4,43,87,Yes
3730,HR,30,99157,15,36,72,Yes
3731,HR,54,35547,6,52,42,No
3732,Sales,50,113713,12,40,90,No
3733,Sales,34,27459,18,51,47,No
3734,HR,42,53768,4,57,89,Yes
3735,IT,42,88146,1,33,45,No
3736,Marketing,26,75870,15,56,98,No
3737,Marketing,31,75460,18,53,91,No
3738,HR,27,107970,14,31,97,No
3739,HR,34,85817,3,36,45,No
3740,HR,22,63247,15,48,68,No
3741,IT,41,40419,5,43,76,No
3742,Sales,29,60577,3,48,51,No
3743,HR,31,27921,7,59,48,No
3744,HR,30,29676,6,36,80,No
3745,Finance,24,110961,1,41,88,No
3746,IT,32,74684,19,32,58,Yes
3747,HR,33,38463,7,44,56,No
3748,Finance,31,50474,4,34,93,No
3749,Marketing,46,65935,12,37,87,No
3750,HR,46,92005,18,43,83,No
3751,HR,32,83596,9,58,71,No
3752,Finance,57,97828,19,33,74,No
3753,IT,47,115945,4,36,53,No
3754,HR,35,114062,1,36,88,No
3755,Marketing,22,80152,9,47,93,No
3756,HR,25,114001,15,43,55,No
3757,Marketing,51,117321,8,37,60,No
3758,Sales,33,111569,15,55,51,No
3759,Sales,56,97467,15,41,99,No
3760,Marketing,34,77576,18,39,63,No
3761,IT,52,91627,7,43,73,Yes
3762,HR,59,50772,18,38,47,No
3763,HR,44,41363,16,35,83,No
3764,Sales,25,53490,2,59,60,Yes
3765,Marketing,37,84004,4,34,87,No
3766,HR,28,78806,16,30,47,Yes
3767,HR,43,25260,3,30,67,No
3768,IT,50,100992,2,54,55,No
3769,Finance,32,47320,3,59,49,No
3770,Sales,54,103971,5,49,91,No
3771,Sales,50,67145,2,46,54,No
3772,Finance,33,88688,19,40,43,No
3773,HR,28,73581,2,55,65,Yes
3774,IT,47,117561,2,41,54,Yes
3775,IT,30,118645,18,32,75,No
3776,Sales,55,45754,14,35,71,No
3777,IT,34,94837,15,59,82,Yes
3778,Finance,57,32207,12,40,77,No
3779,HR,46,52920,11,58,43,No
3780,Finance,45,112739,11,42,80,No
3781,Marketing,38,112081,7,40,48,No
3782,Sales,23,49016,12,37,74,No
3783,IT,34,85522,16,58,94,No
3784,Marketing,52,99092,5,39,67,No
3785,IT,50,79068,2,31,76,No
3786,HR,49,45102,16,53,86,No
3787,HR,48,26924,15,43,99,Yes
3788,HR,36,110015,11,58,48,Yes
3789,IT,52,79333,6,45,41,Yes
3790,Marketing,36,109458,13,46,42,No
3791,HR,54,109196,19,40,97,No
3792,Marketing,41,71099,10,31,92,No
3793,IT,33,82346,19,53,83,No
3794,Marketing,58,100481,5,52,87,No
3795,IT,30,75062,7,34,44,No
3796,IT,44,25306,11,58,49,No
3797,Sales,29,113495,14,45,67,Yes
3798,IT,53,94767,16,45,54,No
3799,IT,35,37207,18,55,53,No
3800,Finance,48,64426,4,31,85,No
3801,HR,46,31336,1,45,62,No
3802,Sales,34,100166,15,54,52,Yes
3803,Sales,42,42256,14,34,55,No
3804,Sales,52,74817,19,37,69,No
3805,Finance,58,58719,5,58,79,Yes
3806,IT,26,67017,4,49,47,No
3807,HR,34,70704,13,43,56,No
3808,Marketing,49,55013,18,54,69,No
3809,IT,46,104991,12,39,56,No
3810,Finance,56,95258,15,52,74,No
3811,IT,28,103348,9,31,40,Yes
3812,IT,59,61776,4,32,88,No
3813,Finance,53,35060,5,59,97,No
3814,Sales,24,103592,9,47,63,No
3815,Sales,58,31655,13,50,87,Yes
3816,HR,43,113110,10,31,88,No
3817,HR,29,74923,16,50,64,No
3818,Sales,38,103563,13,58,41,No
3819,Marketing,48,29030,4,38,64,Yes
3820,IT,54,114779,13,31,53,Yes
3821,Marketing,38,58289,8,54,78,Yes
3822,IT,33,44739,13,36,96,No
3823,Sales,48,86687,15,36,90,Yes
3824,HR,29,61491,13,43,72,No
3825,HR,44,97115,5,34,56,No
3826,Marketing,50,108778,6,37,98,No
3827,HR,41,29781,5,52,70,No
3828,Sales,37,45448,13,51,49,No
3829,Marketing,38,76550,5,47,45,No
3830,IT,37,74294,13,35,78,No
3831,HR,40,46446,8,43,64,Yes
3832,Finance,29,101579,9,47,77,Yes
3833,HR,59,110389,19,46,76,No
3834,IT,59,110615,15,38,69,No
3835,Marketing,50,42101,10,42,73,Yes
3836,IT,57,91178,11,45,57,No
3837,Finance,47,53016,5,50,63,No
3838,Sales,52,43932,9,39,88,Yes
3839,HR,33,69653,11,39,95,No
3840,Marketing,38,115481,19,33,66,Yes
3841,Sales,36,77802,2,41,97,No
3842,IT,30,32549,6,56,66,No
3843,Marketing,33,103933,1,37,94,No
3844,Sales,53,50362,3,44,78,No
3845,Marketing,46,72842,3,50,60,No
3846,Finance,39,71539,14,59,58,No
3847,Finance,36,58717,5,52,78,No
3848,HR,53,79596,17,48,62,No
3849,HR,27,48016,15,44,78,No
3850,Finance,56,80200,6,37,87,No
3851,Marketing,55,105268,14,37,83,No
3852,Finance,59,85287,14,48,86,Yes
3853,HR,26,117447,17,38,54,Yes
3854,Finance,39,108402,8,59,82,No
3855,Finance,37,67607,8,53,41,Yes
3856,Marketing,29,52621,19,46,74,No
3857,Sales,46,37823,9,37,90,No
3858,HR,53,54986,11,41,59,No
3859,Marketing,47,89325,13,56,67,No
3860,Finance,43,82771,13,44,96,No
3861,Finance,52,79973,19,33,97,No
3862,Sales,31,39690,19,35,54,Yes
3863,HR,33,64107,5,59,55,No
3864,HR,49,82888,16,58,72,Yes
3865,IT,27,35956,9,45,86,No
3866,HR,41,111839,3,55,51,No
3867,Sales,26,81227,19,54,78,No
3868,IT,44,61533,5,34,78,No
3869,IT,30,81234,8,52,82,Yes
3870,Finance,50,92594,14,42,59,No
3871,Finance,37,81901,3,44,68,Yes
3872,HR,43,36519,13,46,82,No
3873,IT,29,56115,11,54,88,No
3874,Finance,41,91266,8,59,42,No
3875,Sales,35,26832,19,51,87,No
3876,Finance,58,66368,10,56,44,No
3877,Finance,55,113425,18,49,99,Yes
3878,IT,32,94715,18,51,41,No
3879,IT,54,96835,7,34,62,No
3880,Marketing,52,98366,16,48,65,No
3881,Sales,55,62570,6,36,65,No
3882,IT,28,112977,16,32,46,No
3883,HR,44,31615,16,42,99,No
3884,Sales,28,97298,1,43,49,Yes
3885,Sales,46,63311,19,45,44,No
3886,IT,24,115245,3,42,86,No
3887,Sales,59,48434,6,31,51,No
3888,IT,41,111879,4,43,71,No
3889,Finance,55,40739,4,49,81,No
3890,Marketing,51,91202,4,36,70,Yes
3891,Finance,38,118419,10,34,61,No
3892,IT,31,104599,9,43,56,Yes
3893,IT,56,58649,8,38,59,No
3894,Finance,41,72445,19,39,59,No
3895,HR,39,64470,17,36,82,No
3896,HR,48,99965,17,57,47,No
3897,HR,57,73621,1,43,86,Yes
3898,IT,44,57926,14,54,73,No
3899,Sales,53,62997,11,43,88,Yes
3900,IT,31,84940,3,54,62,Yes
3901,Sales,32,65724,8,57,77,No
3902,Finance,59,56704,10,31,92,Yes
3903,Marketing,27,53391,17,46,67,No
3904,Sales,55,88291,8,56,52,No
3905,HR,57,114723,1,49,68,No
3906,IT,58,27526,7,33,47,No
3907,Finance,38,49686,9,42,50,No
3908,HR,33,98339,12,47,86,No
3909,Finance,42,31574,9,32,84,No
3910,Marketing,40,33733,3,48,57,Yes
3911,IT,24,75290,4,34,89,No
3912,IT,39,97793,10,30,64,No
3913,Marketing,40,61051,4,38,88,No
3914,IT,27,40909,9,53,61,Yes
3915,Sales,37,114682,1,37,84,Yes
3916,Finance,29,102338,5,32,74,No
3917,HR,39,98432,9,31,68,No
3918,Marketing,33,53133,5,30,60,No
3919,Sales,31,76571,6,41,95,No
3920,HR,28,104062,19,51,46,No
3921,HR,22,75908,8,42,51,No
3922,Marketing,57,36278,10,39,75,Yes
3923,Sales,42,76458,11,46,63,No
3924,HR,58,89265,13,59,71,Yes
3925,HR,45,81782,4,40,66,No
3926,Sales,46,80415,11,34,71,No
3927,IT,28,116087,12,54,98,No
3928,HR,38,79160,5,56,71,No
3929,Finance,50,79399,10,38,71,Yes
3930,Sales,51,50298,7,42,65,No
3931,HR,28,47191,9,57,50,No
3932,Marketing,54,81964,9,49,85,No
3933,Finance,28,58092,10,52,57,No
3934,HR,45,114407,10,59,78,No
3935,Finance,32,100257,2,40,44,Yes
3936,Finance,30,87513,4,52,55,No
3937,IT,33,76097,8,33,50,Yes
3938,Finance,56,55279,14,50,93,No
3939,IT,25,39404,17,40,74,No
3940,Sales,57,95022,13,38,87,No
3941,IT,49,60198,18,36,50,No
3942,Marketing,34,119223,18,45,81,Yes
3943,HR,44,74997,13,52,62,No
3944,Sales,40,103692,8,55,94,Yes
3945,Sales,58,25567,12,52,73,Yes
3946,Marketing,45,86032,1,54,87,No
3947,IT,37,27179,18,34,56,Yes
3948,HR,54,27019,3,35,49,Yes
3949,IT,33,106455,12,48,57,No
3950,Finance,55,110239,19,30,83,No
3951,IT,28,43704,13,56,47,Yes
3952,Sales,32,43030,10,45,98,No
3953,HR,52,94445,15,57,65,No
3954,IT,50,98551,2,47,42,No
3955,HR,34,28420,19,53,98,No
3956,HR,52,84875,3,42,91,No
3957,Finance,23,72653,14,30,63,No
3958,Finance,36,41740,7,39,42,No
3959,Sales,32,90263,8,36,77,Yes
3960,Marketing,55,89559,11,34,41,No
3961,HR,25,44465,6,42,74,No
3962,Marketing,32,76432,11,51,56,No
3963,Sales,50,29131,17,45,48,Yes
3964,HR,23,35652,10,53,75,No
3965,HR,37,89973,17,49,61,No
3966,Marketing,34,112043,2,51,70,No
3967,IT,58,72147,6,43,94,No
3968,Finance,38,72671,5,40,73,No
3969,IT,42,114342,4,48,63,Yes
3970,Marketing,40,44171,2,52,99,No
3971,Finance,28,111129,12,31,48,No
3972,IT,59,80692,3,57,85,Yes
3973,Finance,29,83541,6,37,97,No
3974,HR,34,34470,14,42,82,No
3975,IT,58,86344,8,36,41,No
3976,Finance,23,69308,14,41,60,No
3977,Finance,32,75639,3,57,73,Yes
3978,Finance,45,46326,16,37,66,Yes
3979,IT,27,29597,15,45,76,Yes
3980,Sales,47,55788,7,47,46,No
3981,IT,28,90020,15,48,61,No
3982,Marketing,40,74477,13,57,43,No
3983,IT,27,58071,6,33,53,No
3984,Finance,50,95603,15,57,73,Yes
3985,HR,23,86923,17,54,62,Yes
3986,IT,40,95560,4,57,83,No
3987,IT,25,98251,14,41,81,Yes
3988,Finance,27,82492,15,45,64,Yes
3989,HR,58,56770,12,50,40,No
3990,HR,49,101762,19,51,90,No
3991,Marketing,51,60399,10,46,94,No
3992,IT,28,103948,6,33,87,No
3993,HR,30,82439,9,59,54,No
3994,HR,46,69415,2,49,71,No
3995,Sales,54,37569,4,55,53,Yes
3996,Sales,22,27369,9,53,80,No
3997,HR,27,25528,15,53,60,Yes
3998,Marketing,39,55314,13,55,94,Yes
3999,HR,31,43047,8,51,86,Yes
4000,Finance,49,44748,19,53,97,No
